Time,jersey_number,Team,Scored Goal,Missed Goal,role
1000,12,A,0,0,forward
1001,12,A,0,0,forward
1002,3,A,1,0,forward
1003,1,B,0,0,midfielder
1004,14,B,0,1,forward
1005,6,A,0,0,goalkeeper
1006,17,A,0,0,defender
1007,10,A,0,0,midfielder
1008,3,A,0,0,forward
1009,12,A,0,1,forward
1010,13,B,0,0,goalkeeper
1011,7,B,0,0,defender
1012,10,A,0,0,midfielder
1013,12,A,0,0,forward
1014,3,A,0,0,forward
1015,12,A,0,0,forward
1016,12,A,0,1,forward
1017,13,B,0,0,goalkeeper
1018,21,A,0,0,defender
1019,9,A,0,0,midfielder
1020,12,A,0,0,forward
1021,12,A,0,1,forward
1022,13,B,0,0,goalkeeper
1023,20,B,0,0,defender
1024,16,B,0,0,midfielder
1025,5,B,1,0,forward
1026,15,A,0,0,midfielder
1027,12,A,0,0,forward
1028,5,B,0,0,forward
1029,14,B,0,1,forward
1030,6,A,0,0,goalkeeper
1031,21,A,0,0,defender
1032,11,B,0,0,midfielder
1033,5,B,1,0,forward
1034,21,A,0,0,defender
1035,15,A,0,0,midfielder
1036,12,A,0,1,forward
1037,13,B,0,0,goalkeeper
1038,2,B,0,0,defender
1039,8,B,0,0,midfielder
1040,14,B,0,1,forward
1041,6,A,0,0,goalkeeper
1042,7,B,0,0,defender
1043,16,B,0,0,midfielder
1044,14,B,0,1,forward
1045,6,A,0,0,goalkeeper
1046,7,B,0,0,defender
1047,10,A,0,0,midfielder
1048,3,A,0,0,forward
1049,3,A,1,0,forward
1050,2,B,0,0,defender
1051,11,B,0,0,midfielder
1052,14,B,0,0,forward
1053,14,B,0,0,forward
1054,14,B,1,0,forward
1055,21,A,0,0,defender
1056,15,A,0,0,midfielder
1057,3,A,1,0,forward
1058,1,B,0,0,midfielder
1059,14,B,0,0,forward
1060,5,B,1,0,forward
1061,22,A,0,0,defender
1062,15,A,0,0,midfielder
1063,3,A,0,0,forward
1064,3,A,0,0,forward
1065,12,A,0,1,forward
1066,13,B,0,0,goalkeeper
1067,19,B,0,0,defender
1068,8,B,0,0,midfielder
1069,14,B,0,0,forward
1070,5,B,1,0,forward
1071,10,A,0,0,midfielder
1072,3,A,0,0,forward
1073,3,A,1,0,forward
1074,8,B,0,0,midfielder
1075,14,B,1,0,forward
1076,12,A,0,1,forward
1077,13,B,0,0,goalkeeper
1078,7,B,0,0,defender
1079,1,B,0,0,midfielder
1080,14,B,0,0,forward
1081,14,B,0,0,forward
1082,5,B,0,0,forward
1083,14,B,0,0,forward
1084,14,B,0,1,forward
1085,6,A,0,0,goalkeeper
1086,17,A,0,0,defender
1087,9,A,0,0,midfielder
1088,12,A,1,0,forward
1089,7,B,0,0,defender
1090,11,B,0,0,midfielder
1091,14,B,0,1,forward
1092,6,A,0,0,goalkeeper
1093,21,A,0,0,defender
1094,15,A,0,0,midfielder
1095,3,A,0,0,forward
1096,12,A,0,0,forward
1097,12,A,0,1,forward
1098,13,B,0,0,goalkeeper
1099,7,B,0,0,defender
1100,16,B,0,0,midfielder
1101,14,B,0,1,forward
1102,6,A,0,0,goalkeeper
1103,22,A,0,0,defender
1104,16,B,0,0,midfielder
1105,12,A,0,0,forward
1106,5,B,1,0,forward
1107,4,A,0,0,defender
1108,9,A,0,0,midfielder
1109,3,A,1,0,forward
1110,11,B,0,0,midfielder
1111,5,B,0,0,forward
1112,14,B,0,0,forward
1113,14,B,0,0,forward
1114,14,B,0,0,forward
1115,14,B,0,1,forward
1116,6,A,0,0,goalkeeper
1117,4,A,0,0,defender
1118,15,A,0,0,midfielder
1119,12,A,0,1,forward
1120,13,B,0,0,goalkeeper
1121,7,B,0,0,defender
1122,11,B,0,0,midfielder
1123,5,B,0,0,forward
1124,14,B,0,1,forward
1125,6,A,0,0,goalkeeper
1126,17,A,0,0,defender
1127,18,A,0,0,midfielder
1128,12,A,0,1,forward
1129,13,B,0,0,goalkeeper
1130,7,B,0,0,defender
1131,8,B,0,0,midfielder
1132,14,B,0,1,forward
1133,6,A,0,0,goalkeeper
1134,22,A,0,0,defender
1135,15,A,0,0,midfielder
1136,5,B,0,0,forward
1137,12,A,0,0,forward
1138,3,A,0,0,forward
1139,12,A,0,0,forward
1140,3,A,1,0,forward
1141,14,B,0,0,forward
1142,5,B,0,1,forward
1143,6,A,0,0,goalkeeper
1144,4,A,0,0,defender
1145,9,A,0,0,midfielder
1146,3,A,0,0,forward
1147,3,A,0,0,forward
1148,3,A,0,0,forward
1149,3,A,1,0,forward
1150,14,B,0,0,forward
1151,5,B,1,0,forward
1152,18,A,0,0,midfielder
1153,3,A,1,0,forward
1154,16,B,0,0,midfielder
1155,5,B,0,0,forward
1156,5,B,1,0,forward
1157,18,A,0,0,midfielder
1158,12,A,0,0,forward
1159,12,A,0,1,forward
1160,13,B,0,0,goalkeeper
1161,7,B,0,0,defender
1162,11,B,0,0,midfielder
1163,14,B,0,1,forward
1164,6,A,0,0,goalkeeper
1165,21,A,0,0,defender
1166,9,A,0,0,midfielder
1167,5,B,0,0,forward
1168,5,B,0,0,forward
1169,5,B,1,0,forward
1170,9,A,0,0,midfielder
1171,12,A,0,0,forward
1172,3,A,1,0,forward
1173,14,B,0,0,forward
1174,5,B,1,0,forward
1175,22,A,0,0,defender
1176,18,A,0,0,midfielder
1177,3,A,0,0,forward
1178,12,A,0,0,forward
1179,5,B,0,0,forward
1180,14,B,0,0,forward
1181,3,A,0,0,forward
1182,3,A,1,0,forward
1183,14,B,0,1,forward
1184,6,A,0,0,goalkeeper
1185,7,B,0,0,defender
1186,11,B,0,0,midfielder
1187,12,A,0,0,forward
1188,3,A,1,0,forward
1189,19,B,0,0,defender
1190,16,B,0,0,midfielder
1191,14,B,0,1,forward
1192,6,A,0,0,goalkeeper
1193,4,A,0,0,defender
1194,10,A,0,0,midfielder
1195,12,A,0,1,forward
1196,13,B,0,0,goalkeeper
1197,19,B,0,0,defender
1198,11,B,0,0,midfielder
1199,14,B,0,0,forward
1200,12,A,0,0,forward
1201,12,A,0,1,forward
1202,13,B,0,0,goalkeeper
1203,20,B,0,0,defender
1204,11,B,0,0,midfielder
1205,5,B,0,0,forward
1206,14,B,0,0,forward
1207,5,B,0,0,forward
1208,14,B,0,0,forward
1209,5,B,0,0,forward
1210,5,B,1,0,forward
1211,10,A,0,0,midfielder
1212,3,A,0,0,forward
1213,3,A,1,0,forward
1214,16,B,0,0,midfielder
1215,5,B,1,0,forward
1216,15,A,0,0,midfielder
1217,12,A,0,0,forward
1218,12,A,0,0,forward
1219,12,A,1,0,forward
1220,16,B,0,0,midfielder
1221,5,B,1,0,forward
1222,4,A,0,0,defender
1223,9,A,0,0,midfielder
1224,12,A,0,0,forward
1225,3,A,1,0,forward
1226,16,B,0,0,midfielder
1227,5,B,0,0,forward
1228,5,B,1,0,forward
1229,9,A,0,0,midfielder
1230,3,A,0,1,forward
1231,13,B,0,0,goalkeeper
1232,7,B,0,0,defender
1233,1,B,0,0,midfielder
1234,14,B,1,0,forward
1235,18,A,0,0,midfielder
1236,3,A,0,0,forward
1237,3,A,0,0,forward
1238,12,A,0,0,forward
1239,3,A,1,0,forward
1240,14,B,0,1,forward
1241,6,A,0,0,goalkeeper
1242,21,A,0,0,defender
1243,18,A,0,0,midfielder
1244,3,A,1,0,forward
1245,8,B,0,0,midfielder
1246,5,B,0,0,forward
1247,5,B,0,0,forward
1248,5,B,0,1,forward
1249,6,A,0,0,goalkeeper
1250,21,A,0,0,defender
1251,9,A,0,0,midfielder
1252,3,A,0,0,forward
1253,3,A,0,1,forward
1254,13,B,0,0,goalkeeper
1255,20,B,0,0,defender
1256,18,A,0,0,midfielder
1257,3,A,1,0,forward
1258,16,B,0,0,midfielder
1259,5,B,0,0,forward
1260,5,B,0,0,forward
1261,5,B,0,0,forward
1262,5,B,1,0,forward
1263,9,A,0,0,midfielder
1264,3,A,1,0,forward
1265,7,B,0,0,defender
1266,1,B,0,0,midfielder
1267,14,B,0,0,forward
1268,14,B,0,0,forward
1269,5,B,0,0,forward
1270,5,B,0,1,forward
1271,6,A,0,0,goalkeeper
1272,21,A,0,0,defender
1273,10,A,0,0,midfielder
1274,12,A,0,0,forward
1275,3,A,0,1,forward
1276,13,B,0,0,goalkeeper
1277,7,B,0,0,defender
1278,8,B,0,0,midfielder
1279,14,B,0,0,forward
1280,5,B,1,0,forward
1281,17,A,0,0,defender
1282,15,A,0,0,midfielder
1283,3,A,1,0,forward
1284,5,B,0,0,forward
1285,5,B,0,0,forward
1286,5,B,1,0,forward
1287,3,A,0,0,forward
1288,3,A,1,0,forward
1289,8,B,0,0,midfielder
1290,14,B,0,0,forward
1291,14,B,0,1,forward
1292,6,A,0,0,goalkeeper
1293,4,A,0,0,defender
1294,18,A,0,0,midfielder
1295,12,A,0,1,forward
1296,13,B,0,0,goalkeeper
1297,22,A,0,0,defender
1298,18,A,0,0,midfielder
1299,3,A,0,1,forward
1300,13,B,0,0,goalkeeper
1301,20,B,0,0,defender
1302,11,B,0,0,midfielder
1303,14,B,0,1,forward
1304,6,A,0,0,goalkeeper
1305,17,A,0,0,defender
1306,10,A,0,0,midfielder
1307,12,A,0,0,forward
1308,12,A,0,1,forward
1309,13,B,0,0,goalkeeper
1310,20,B,0,0,defender
1311,1,B,0,0,midfielder
1312,14,B,0,0,forward
1313,5,B,0,0,forward
1314,14,B,0,0,forward
1315,5,B,0,1,forward
1316,6,A,0,0,goalkeeper
1317,21,A,0,0,defender
1318,9,A,0,0,midfielder
1319,12,A,0,1,forward
1320,13,B,0,0,goalkeeper
1321,19,B,0,0,defender
1322,1,B,0,0,midfielder
1323,14,B,0,0,forward
1324,5,B,0,0,forward
1325,14,B,0,0,forward
1326,14,B,0,1,forward
1327,6,A,0,0,goalkeeper
1328,7,B,0,0,defender
1329,11,B,0,0,midfielder
1330,12,A,0,0,forward
1331,12,A,0,0,forward
1332,12,A,0,1,forward
1333,13,B,0,0,goalkeeper
1334,20,B,0,0,defender
1335,8,B,0,0,midfielder
1336,14,B,0,1,forward
1337,6,A,0,0,goalkeeper
1338,21,A,0,0,defender
1339,18,A,0,0,midfielder
1340,3,A,0,1,forward
1341,13,B,0,0,goalkeeper
1342,19,B,0,0,defender
1343,11,B,0,0,midfielder
1344,5,B,0,0,forward
1345,12,A,0,1,forward
1346,13,B,0,0,goalkeeper
1347,19,B,0,0,defender
1348,8,B,0,0,midfielder
1349,5,B,1,0,forward
1350,10,A,0,0,midfielder
1351,3,A,0,1,forward
1352,13,B,0,0,goalkeeper
1353,7,B,0,0,defender
1354,16,B,0,0,midfielder
1355,5,B,1,0,forward
1356,22,A,0,0,defender
1357,10,A,0,0,midfielder
1358,12,A,0,0,forward
1359,5,B,1,0,forward
1360,10,A,0,0,midfielder
1361,3,A,1,0,forward
1362,11,B,0,0,midfielder
1363,12,A,0,1,forward
1364,13,B,0,0,goalkeeper
1365,20,B,0,0,defender
1366,16,B,0,0,midfielder
1367,5,B,0,0,forward
1368,14,B,0,1,forward
1369,6,A,0,0,goalkeeper
1370,17,A,0,0,defender
1371,15,A,0,0,midfielder
1372,12,A,0,0,forward
1373,12,A,0,1,forward
1374,13,B,0,0,goalkeeper
1375,2,B,0,0,defender
1376,1,B,0,0,midfielder
1377,14,B,0,0,forward
1378,14,B,0,0,forward
1379,14,B,0,1,forward
1380,6,A,0,0,goalkeeper
1381,4,A,0,0,defender
1382,15,A,0,0,midfielder
1383,3,A,0,0,forward
1384,3,A,0,0,forward
1385,12,A,0,0,forward
1386,5,B,1,0,forward
1387,18,A,0,0,midfielder
1388,3,A,0,0,forward
1389,3,A,0,0,forward
1390,3,A,1,0,forward
1391,1,B,0,0,midfielder
1392,14,B,0,1,forward
1393,6,A,0,0,goalkeeper
1394,22,A,0,0,defender
1395,18,A,0,0,midfielder
1396,14,B,0,0,forward
1397,14,B,0,1,forward
1398,6,A,0,0,goalkeeper
1399,21,A,0,0,defender
1400,15,A,0,0,midfielder
1401,12,A,1,0,forward
1402,16,B,0,0,midfielder
1403,5,B,1,0,forward
1404,3,A,0,0,forward
1405,3,A,0,0,forward
1406,3,A,0,0,forward
1407,12,A,0,0,forward
1408,12,A,0,0,forward
1409,3,A,0,0,forward
1410,12,A,1,0,forward
1411,11,B,0,0,midfielder
1412,14,B,0,0,forward
1413,5,B,1,0,forward
1414,9,A,0,0,midfielder
1415,14,B,0,1,forward
1416,6,A,0,0,goalkeeper
1417,4,A,0,0,defender
1418,9,A,0,0,midfielder
1419,3,A,0,0,forward
1420,3,A,0,0,forward
1421,3,A,0,0,forward
1422,12,A,0,1,forward
1423,13,B,0,0,goalkeeper
1424,20,B,0,0,defender
1425,16,B,0,0,midfielder
1426,14,B,0,0,forward
1427,14,B,0,0,forward
1428,5,B,1,0,forward
1429,3,A,1,0,forward
1430,14,B,0,0,forward
1431,5,B,1,0,forward
1432,18,A,0,0,midfielder
1433,3,A,1,0,forward
1434,2,B,0,0,defender
1435,8,B,0,0,midfielder
1436,5,B,1,0,forward
1437,9,A,0,0,midfielder
1438,3,A,0,0,forward
1439,3,A,0,1,forward
1440,13,B,0,0,goalkeeper
1441,20,B,0,0,defender
1442,1,B,0,0,midfielder
1443,14,B,0,1,forward
1444,6,A,0,0,goalkeeper
1445,22,A,0,0,defender
1446,18,A,0,0,midfielder
1447,14,B,0,1,forward
1448,6,A,0,0,goalkeeper
1449,22,A,0,0,defender
1450,15,A,0,0,midfielder
1451,12,A,0,0,forward
1452,3,A,1,0,forward
1453,5,B,0,1,forward
1454,6,A,0,0,goalkeeper
1455,17,A,0,0,defender
1456,10,A,0,0,midfielder
1457,3,A,0,1,forward
1458,13,B,0,0,goalkeeper
1459,2,B,0,0,defender
1460,1,B,0,0,midfielder
1461,14,B,0,0,forward
1462,5,B,1,0,forward
1463,3,A,0,0,forward
1464,12,A,0,0,forward
1465,12,A,0,0,forward
1466,3,A,0,1,forward
1467,13,B,0,0,goalkeeper
1468,22,A,0,0,defender
1469,18,A,0,0,midfielder
1470,3,A,0,0,forward
1471,3,A,0,0,forward
1472,3,A,1,0,forward
1473,14,B,0,1,forward
1474,6,A,0,0,goalkeeper
1475,21,A,0,0,defender
1476,15,A,0,0,midfielder
1477,3,A,0,1,forward
1478,13,B,0,0,goalkeeper
1479,22,A,0,0,defender
1480,18,A,0,0,midfielder
1481,12,A,1,0,forward
1482,20,B,0,0,defender
1483,8,B,0,0,midfielder
1484,5,B,0,1,forward
1485,6,A,0,0,goalkeeper
1486,17,A,0,0,defender
1487,10,A,0,0,midfielder
1488,5,B,0,1,forward
1489,6,A,0,0,goalkeeper
1490,4,A,0,0,defender
1491,18,A,0,0,midfielder
1492,3,A,1,0,forward
1493,20,B,0,0,defender
1494,1,B,0,0,midfielder
1495,14,B,0,0,forward
1496,14,B,0,0,forward
1497,5,B,0,0,forward
1498,14,B,0,1,forward
1499,6,A,0,0,goalkeeper
1500,21,A,0,0,defender
1501,10,A,0,0,midfielder
1502,3,A,0,0,forward
1503,3,A,0,0,forward
1504,3,A,0,1,forward
1505,13,B,0,0,goalkeeper
1506,17,A,0,0,defender
1507,9,A,0,0,midfielder
1508,3,A,1,0,forward
1509,19,B,0,0,defender
1510,8,B,0,0,midfielder
1511,14,B,0,1,forward
1512,6,A,0,0,goalkeeper
1513,17,A,0,0,defender
1514,11,B,0,0,midfielder
1515,5,B,1,0,forward
1516,9,A,0,0,midfielder
1517,12,A,0,1,forward
1518,13,B,0,0,goalkeeper
1519,20,B,0,0,defender
1520,16,B,0,0,midfielder
1521,5,B,0,0,forward
1522,14,B,0,1,forward
1523,6,A,0,0,goalkeeper
1524,4,A,0,0,defender
1525,9,A,0,0,midfielder
1526,12,A,0,0,forward
1527,3,A,0,1,forward
1528,13,B,0,0,goalkeeper
1529,19,B,0,0,defender
1530,1,B,0,0,midfielder
1531,14,B,1,0,forward
1532,22,A,0,0,defender
1533,18,A,0,0,midfielder
1534,5,B,1,0,forward
1535,3,A,0,0,forward
1536,14,B,0,0,forward
1537,14,B,0,1,forward
1538,6,A,0,0,goalkeeper
1539,17,A,0,0,defender
1540,15,A,0,0,midfielder
1541,12,A,1,0,forward
1542,5,B,0,0,forward
1543,14,B,0,0,forward
1544,5,B,1,0,forward
1545,4,A,0,0,defender
1546,15,A,0,0,midfielder
1547,12,A,0,1,forward
1548,13,B,0,0,goalkeeper
1549,7,B,0,0,defender
1550,11,B,0,0,midfielder
1551,14,B,0,0,forward
1552,14,B,0,1,forward
1553,6,A,0,0,goalkeeper
1554,2,B,0,0,defender
1555,1,B,0,0,midfielder
1556,14,B,0,0,forward
1557,5,B,1,0,forward
1558,4,A,0,0,defender
1559,15,A,0,0,midfielder
1560,12,A,0,1,forward
1561,13,B,0,0,goalkeeper
1562,19,B,0,0,defender
1563,11,B,0,0,midfielder
1564,14,B,0,1,forward
1565,6,A,0,0,goalkeeper
1566,7,B,0,0,defender
1567,1,B,0,0,midfielder
1568,12,A,0,1,forward
1569,13,B,0,0,goalkeeper
1570,2,B,0,0,defender
1571,1,B,0,0,midfielder
1572,5,B,1,0,forward
1573,9,A,0,0,midfielder
1574,12,A,0,1,forward
1575,13,B,0,0,goalkeeper
1576,20,B,0,0,defender
1577,16,B,0,0,midfielder
1578,5,B,0,0,forward
1579,14,B,0,1,forward
1580,6,A,0,0,goalkeeper
1581,21,A,0,0,defender
1582,15,A,0,0,midfielder
1583,12,A,1,0,forward
1584,7,B,0,0,defender
1585,8,B,0,0,midfielder
1586,5,B,1,0,forward
1587,22,A,0,0,defender
1588,10,A,0,0,midfielder
1589,3,A,1,0,forward
1590,5,B,0,0,forward
1591,14,B,0,0,forward
1592,14,B,0,1,forward
1593,6,A,0,0,goalkeeper
1594,17,A,0,0,defender
1595,15,A,0,0,midfielder
1596,3,A,0,0,forward
1597,3,A,0,0,forward
1598,3,A,1,0,forward
1599,19,B,0,0,defender
1600,11,B,0,0,midfielder
1601,14,B,1,0,forward
1602,17,A,0,0,defender
1603,18,A,0,0,midfielder
1604,12,A,0,1,forward
1605,13,B,0,0,goalkeeper
1606,2,B,0,0,defender
1607,8,B,0,0,midfielder
1608,12,A,0,0,forward
1609,12,A,0,0,forward
1610,12,A,1,0,forward
1611,5,B,1,0,forward
1612,15,A,0,0,midfielder
1613,12,A,0,0,forward
1614,14,B,0,0,forward
1615,5,B,1,0,forward
1616,15,A,0,0,midfielder
1617,3,A,0,0,forward
1618,14,B,1,0,forward
1619,9,A,0,0,midfielder
1620,3,A,1,0,forward
1621,16,B,0,0,midfielder
1622,14,B,1,0,forward
1623,15,A,0,0,midfielder
1624,12,A,0,0,forward
1625,12,A,0,0,forward
1626,12,A,0,1,forward
1627,13,B,0,0,goalkeeper
1628,21,A,0,0,defender
1629,9,A,0,0,midfielder
1630,12,A,0,0,forward
1631,3,A,1,0,forward
1632,1,B,0,0,midfielder
1633,5,B,1,0,forward
1634,21,A,0,0,defender
1635,15,A,0,0,midfielder
1636,12,A,0,1,forward
1637,13,B,0,0,goalkeeper
1638,2,B,0,0,defender
1639,8,B,0,0,midfielder
1640,14,B,0,0,forward
1641,14,B,0,1,forward
1642,6,A,0,0,goalkeeper
1643,22,A,0,0,defender
1644,10,A,0,0,midfielder
1645,3,A,1,0,forward
1646,11,B,0,0,midfielder
1647,5,B,1,0,forward
1648,15,A,0,0,midfielder
1649,3,A,1,0,forward
1650,7,B,0,0,defender
1651,9,A,0,0,midfielder
1652,12,A,0,0,forward
1653,3,A,1,0,forward
1654,8,B,0,0,midfielder
1655,5,B,0,1,forward
1656,6,A,0,0,goalkeeper
1657,4,A,0,0,defender
1658,10,A,0,0,midfielder
1659,12,A,0,0,forward
1660,12,A,0,1,forward
1661,13,B,0,0,goalkeeper
1662,19,B,0,0,defender
1663,8,B,0,0,midfielder
1664,5,B,0,0,forward
1665,5,B,0,0,forward
1666,5,B,0,0,forward
1667,14,B,0,0,forward
1668,5,B,0,0,forward
1669,14,B,0,0,forward
1670,5,B,1,0,forward
1671,4,A,0,0,defender
1672,18,A,0,0,midfielder
1673,12,A,0,0,forward
1674,3,A,0,1,forward
1675,13,B,0,0,goalkeeper
1676,17,A,0,0,defender
1677,15,A,0,0,midfielder
1678,3,A,0,0,forward
1679,3,A,0,1,forward
1680,13,B,0,0,goalkeeper
1681,7,B,0,0,defender
1682,1,B,0,0,midfielder
1683,14,B,0,0,forward
1684,5,B,0,1,forward
1685,6,A,0,0,goalkeeper
1686,4,A,0,0,defender
1687,15,A,0,0,midfielder
1688,3,A,1,0,forward
1689,7,B,0,0,defender
1690,11,B,0,0,midfielder
1691,5,B,0,0,forward
1692,14,B,0,0,forward
1693,14,B,0,0,forward
1694,5,B,0,0,forward
1695,5,B,0,0,forward
1696,14,B,1,0,forward
1697,12,A,0,0,forward
1698,14,B,0,1,forward
1699,6,A,0,0,goalkeeper
1700,4,A,0,0,defender
1701,18,A,0,0,midfielder
1702,12,A,0,1,forward
1703,13,B,0,0,goalkeeper
1704,19,B,0,0,defender
1705,1,B,0,0,midfielder
1706,5,B,0,0,forward
1707,5,B,0,0,forward
1708,5,B,0,0,forward
1709,14,B,0,1,forward
1710,6,A,0,0,goalkeeper
1711,20,B,0,0,defender
1712,1,B,0,0,midfielder
1713,5,B,1,0,forward
1714,15,A,0,0,midfielder
1715,12,A,0,1,forward
1716,13,B,0,0,goalkeeper
1717,2,B,0,0,defender
1718,8,B,0,0,midfielder
1719,5,B,0,0,forward
1720,14,B,1,0,forward
1721,21,A,0,0,defender
1722,11,B,0,0,midfielder
1723,14,B,0,0,forward
1724,5,B,1,0,forward
1725,21,A,0,0,defender
1726,10,A,0,0,midfielder
1727,12,A,0,1,forward
1728,13,B,0,0,goalkeeper
1729,2,B,0,0,defender
1730,11,B,0,0,midfielder
1731,14,B,0,1,forward
1732,6,A,0,0,goalkeeper
1733,4,A,0,0,defender
1734,9,A,0,0,midfielder
1735,12,A,0,1,forward
1736,13,B,0,0,goalkeeper
1737,19,B,0,0,defender
1738,11,B,0,0,midfielder
1739,14,B,1,0,forward
1740,3,A,0,0,forward
1741,3,A,1,0,forward
1742,14,B,0,1,forward
1743,6,A,0,0,goalkeeper
1744,7,B,0,0,defender
1745,1,B,0,0,midfielder
1746,14,B,0,0,forward
1747,5,B,0,0,forward
1748,14,B,0,0,forward
1749,5,B,1,0,forward
1750,12,A,0,1,forward
1751,13,B,0,0,goalkeeper
1752,20,B,0,0,defender
1753,8,B,0,0,midfielder
1754,5,B,1,0,forward
1755,15,A,0,0,midfielder
1756,12,A,0,1,forward
1757,13,B,0,0,goalkeeper
1758,19,B,0,0,defender
1759,8,B,0,0,midfielder
1760,5,B,0,0,forward
1761,14,B,0,0,forward
1762,14,B,0,1,forward
1763,6,A,0,0,goalkeeper
1764,22,A,0,0,defender
1765,10,A,0,0,midfielder
1766,3,A,0,0,forward
1767,3,A,1,0,forward
1768,14,B,0,1,forward
1769,6,A,0,0,goalkeeper
1770,17,A,0,0,defender
1771,10,A,0,0,midfielder
1772,3,A,0,0,forward
1773,12,A,0,0,forward
1774,14,B,0,1,forward
1775,6,A,0,0,goalkeeper
1776,4,A,0,0,defender
1777,9,A,0,0,midfielder
1778,3,A,0,0,forward
1779,3,A,0,0,forward
1780,12,A,0,0,forward
1781,3,A,0,0,forward
1782,3,A,0,0,forward
1783,12,A,0,1,forward
1784,13,B,0,0,goalkeeper
1785,20,B,0,0,defender
1786,11,B,0,0,midfielder
1787,14,B,0,0,forward
1788,5,B,0,0,forward
1789,14,B,1,0,forward
1790,18,A,0,0,midfielder
1791,5,B,0,0,forward
1792,14,B,0,0,forward
1793,5,B,0,0,forward
1794,14,B,0,0,forward
1795,14,B,0,1,forward
1796,6,A,0,0,goalkeeper
1797,4,A,0,0,defender
1798,15,A,0,0,midfielder
1799,12,A,0,0,forward
1800,12,A,0,0,forward
1801,3,A,1,0,forward
1802,19,B,0,0,defender
1803,1,B,0,0,midfielder
1804,5,B,0,1,forward
1805,6,A,0,0,goalkeeper
1806,21,A,0,0,defender
1807,9,A,0,0,midfielder
1808,3,A,0,1,forward
1809,13,B,0,0,goalkeeper
1810,21,A,0,0,defender
1811,10,A,0,0,midfielder
1812,12,A,0,1,forward
1813,13,B,0,0,goalkeeper
1814,2,B,0,0,defender
1815,18,A,0,0,midfielder
1816,3,A,0,0,forward
1817,3,A,0,0,forward
1818,3,A,0,0,forward
1819,3,A,1,0,forward
1820,2,B,0,0,defender
1821,1,B,0,0,midfielder
1822,5,B,1,0,forward
1823,22,A,0,0,defender
1824,10,A,0,0,midfielder
1825,12,A,1,0,forward
1826,7,B,0,0,defender
1827,8,B,0,0,midfielder
1828,14,B,0,0,forward
1829,5,B,1,0,forward
1830,21,A,0,0,defender
1831,10,A,0,0,midfielder
1832,14,B,0,0,forward
1833,14,B,0,1,forward
1834,6,A,0,0,goalkeeper
1835,4,A,0,0,defender
1836,10,A,0,0,midfielder
1837,3,A,1,0,forward
1838,8,B,0,0,midfielder
1839,14,B,0,0,forward
1840,5,B,1,0,forward
1841,10,A,0,0,midfielder
1842,5,B,1,0,forward
1843,9,A,0,0,midfielder
1844,12,A,0,0,forward
1845,3,A,0,0,forward
1846,3,A,0,0,forward
1847,3,A,0,0,forward
1848,3,A,0,1,forward
1849,13,B,0,0,goalkeeper
1850,2,B,0,0,defender
1851,1,B,0,0,midfielder
1852,14,B,0,1,forward
1853,6,A,0,0,goalkeeper
1854,22,A,0,0,defender
1855,9,A,0,0,midfielder
1856,12,A,0,0,forward
1857,3,A,1,0,forward
1858,2,B,0,0,defender
1859,8,B,0,0,midfielder
1860,5,B,1,0,forward
1861,17,A,0,0,defender
1862,10,A,0,0,midfielder
1863,12,A,1,0,forward
1864,19,B,0,0,defender
1865,18,A,0,0,midfielder
1866,12,A,0,0,forward
1867,12,A,1,0,forward
1868,8,B,0,0,midfielder
1869,5,B,1,0,forward
1870,22,A,0,0,defender
1871,18,A,0,0,midfielder
1872,12,A,0,1,forward
1873,13,B,0,0,goalkeeper
1874,2,B,0,0,defender
1875,16,B,0,0,midfielder
1876,12,A,0,0,forward
1877,3,A,1,0,forward
1878,20,B,0,0,defender
1879,8,B,0,0,midfielder
1880,5,B,0,0,forward
1881,14,B,1,0,forward
1882,15,A,0,0,midfielder
1883,3,A,0,0,forward
1884,3,A,0,0,forward
1885,3,A,1,0,forward
1886,1,B,0,0,midfielder
1887,14,B,0,1,forward
1888,6,A,0,0,goalkeeper
1889,4,A,0,0,defender
1890,15,A,0,0,midfielder
1891,12,A,0,1,forward
1892,13,B,0,0,goalkeeper
1893,20,B,0,0,defender
1894,11,B,0,0,midfielder
1895,3,A,0,1,forward
1896,13,B,0,0,goalkeeper
1897,20,B,0,0,defender
1898,8,B,0,0,midfielder
1899,14,B,0,0,forward
1900,5,B,0,0,forward
1901,5,B,1,0,forward
1902,17,A,0,0,defender
1903,9,A,0,0,midfielder
1904,14,B,0,0,forward
1905,14,B,0,1,forward
1906,6,A,0,0,goalkeeper
1907,22,A,0,0,defender
1908,18,A,0,0,midfielder
1909,12,A,0,0,forward
1910,5,B,0,0,forward
1911,5,B,0,0,forward
1912,14,B,0,1,forward
1913,6,A,0,0,goalkeeper
1914,22,A,0,0,defender
1915,18,A,0,0,midfielder
1916,3,A,0,1,forward
1917,13,B,0,0,goalkeeper
1918,2,B,0,0,defender
1919,18,A,0,0,midfielder
1920,12,A,0,0,forward
1921,3,A,1,0,forward
1922,5,B,0,0,forward
1923,5,B,0,1,forward
1924,6,A,0,0,goalkeeper
1925,4,A,0,0,defender
1926,18,A,0,0,midfielder
1927,3,A,0,1,forward
1928,13,B,0,0,goalkeeper
1929,20,B,0,0,defender
1930,1,B,0,0,midfielder
1931,5,B,1,0,forward
1932,12,A,0,1,forward
1933,13,B,0,0,goalkeeper
